"month","year","park","ndvi_monthly_mean","scaled_mean_ndvi","residuals"
4,2000,"PEIS",-0.00338859241837626,0.498305703790812,-1.04574469987773
5,2000,"PEIS",0.0140757771711357,0.507037888585568,-0.76845786752937
6,2000,"PEIS",0.308018115440115,0.654009057720057,1.75748019091591
7,2000,"PEIS",0.295603687950938,0.647801843975469,1.66682929914733
8,2000,"PEIS",0.0545860772255886,0.527293038612794,-0.412509942874526
9,2000,"PEIS",0.149834909211159,0.57491745460558,0.210636212002466
10,2000,"PEIS",-0.000775881101656974,0.499612059449172,-1.09186480946359
11,2000,"PEIS",0.087165949231379,0.543582974615689,-0.33283952139036
12,2000,"PEIS",0.301565189424649,0.650782594712324,1.58142078168696
1,2001,"PEIS",-0.0168533233815992,0.4915733383092,-1.01398516083182
2,2001,"PEIS",0.22496264314059,0.612481321570295,0.820012462269828
3,2001,"PEIS",0.0391367525834271,0.519568376291714,-0.7507077426999
4,2001,"PEIS",-0.0254865401463616,0.487256729926819,-1.20786759993907
5,2001,"PEIS",-0.0353066078270389,0.482346696086481,-1.16347430978846
6,2001,"PEIS",0.268731904944061,0.634365952472031,1.41332136441489
7,2001,"PEIS",0.210609881308848,0.605304940654424,0.938793590724481
8,2001,"PEIS",-0.0293937495927012,0.485303125203649,-1.09495735784971
9,2001,"PEIS",0.127064363089018,0.563532181544509,0.0285540112114958
10,2001,"PEIS",0.0597595883871067,0.529879794193553,-0.596714491463057
11,2001,"PEIS",0.212622322546534,0.606311161273267,0.69450488675547
12,2001,"PEIS",0.257865297739298,0.628932648869649,1.19994494192213
1,2002,"PEIS",-0.0229407456843568,0.488529627157822,-1.06019096014814
2,2002,"PEIS",0.0762362261656853,0.538118113082843,-0.3731605525934
3,2002,"PEIS",0.265319859282748,0.632659929641374,1.13779524865845
4,2002,"PEIS",-0.0113429363876864,0.494328531806157,-1.06298504695128
5,2002,"PEIS",-0.0193538463231099,0.490323076838445,-1.01684603617543
6,2002,"PEIS",0.234142096306228,0.617071048153114,1.12925073813178
7,2002,"PEIS",0.193354499278499,0.59667724963925,0.800143349747458
8,2002,"PEIS",0.0096566539822185,0.504828326991109,-0.771030947259698
9,2002,"PEIS",0.140333638918151,0.570166819459076,0.155130262437094
10,2002,"PEIS",0.0256717830391035,0.512835891519552,-0.848399460597436
11,2002,"PEIS",0.11812162999038,0.55906081499519,-0.0627183052723059
12,2002,"PEIS",0.192834480279378,0.596417240139689,0.663528065169353
1,2003,"PEIS",0.0551417331861737,0.527570866593087,-0.40889269520271
2,2003,"PEIS",0.15458098685276,0.57729049342638,0.305188928584301
3,2003,"PEIS",-0.000696593003770435,0.499651703498115,-0.98307563413624
4,2003,"PEIS",-0.0253932209363828,0.487303389531809,-1.12617799507381
5,2003,"PEIS",-0.0293454456513177,0.485327277174341,-1.06017256295843
6,2003,"PEIS",0.177790340788841,0.588895170394421,0.688459378045126
7,2003,"PEIS",0.152921864306329,0.576460932153165,0.491320263159247
8,2003,"PEIS",-0.0311882462508978,0.484405876874551,-1.07174994528526
9,2003,"PEIS",0.0810624412460707,0.540531220623035,-0.287816516298407
10,2003,"PEIS",0.0521498436333781,0.526074921816689,-0.592980122850956
11,2003,"PEIS",0.13981560628602,0.56990780314301,0.150406984601405
12,2003,"PEIS",0.29728510293717,0.648642551468585,1.56711843208386
1,2004,"PEIS",0.0185873137287273,0.509293656864364,-0.676017860431756
2,2004,"PEIS",0.235471504729838,0.617735752364919,1.02115448149233
3,2004,"PEIS",0.0325198774069564,0.516259938703478,-0.657062818752764
4,2004,"PEIS",-0.0339758904244709,0.483012054787765,-1.14044910834354
5,2004,"PEIS",-0.0113786586528551,0.494310670673572,-0.873061507609825
6,2004,"PEIS",0.150147922558923,0.575073961279462,0.493483369300585
7,2004,"PEIS",0.166140321128832,0.583070160564416,0.628109009791902
8,2004,"PEIS",-0.0284120367930015,0.485793981603499,-1.01606016812917
9,2004,"PEIS",0.0627051857196302,0.531352592859815,-0.393176254327122
10,2004,"PEIS",0.0823926985097745,0.541196349254887,-0.301507535579055
11,2004,"PEIS",0.108576341692513,0.554288170846256,-0.061531393134362
12,2004,"PEIS",0.161700502284752,0.580850251142376,0.463597840052001
1,2005,"PEIS",0.0624921752002786,0.531246087600139,-0.311373567671249
2,2005,"PEIS",0.197075530953917,0.598537765476958,0.732213517249035
3,2005,"PEIS",0.0119658203767142,0.505982910188357,-0.781242733929439
4,2005,"PEIS",-0.0322649099460211,0.483867545026989,-1.08881802531233
5,2005,"PEIS",-0.031898973466525,0.484050513266737,-1.01316936929651
6,2005,"PEIS",0.220595288937976,0.610297644468988,1.08945523353068
7,2005,"PEIS",0.216060850278937,0.608030425139468,1.05183696756272
8,2005,"PEIS",-0.0208537911255411,0.489573104437229,-0.938968303882426
9,2005,"PEIS",0.022428432875159,0.511214216437579,-0.691859612000734
10,2005,"PEIS",0.0688172881192881,0.534408644059644,-0.380339282351253
11,2005,"PEIS",0.120395094636845,0.560197547318423,0.0596318071974831
12,2005,"PEIS",0.192549470779221,0.596274735389611,0.73109106705645
1,2006,"PEIS",0.0659701279430776,0.532985063971539,-0.298576808151626
2,2006,"PEIS",0.25483124008317,0.627415620041585,1.21794995953347
3,2006,"PEIS",0.00587231902356902,0.502936159511784,-0.81565211122679
4,2006,"PEIS",-0.00838469168103312,0.495807654159483,-0.885097003903313
5,2006,"PEIS",-0.0210521631352818,0.489473918432359,-0.926814535216977
6,2006,"PEIS",0.188738151586368,0.594369075793184,0.813237426974641
7,2006,"PEIS",0.12124673953824,0.56062336976912,0.257084316468294
8,2006,"PEIS",0.0240867231850963,0.512043361592548,-0.587352405789767
9,2006,"PEIS",0.0884757353855403,0.54423786769277,-0.159377812624434
10,2006,"PEIS",0.039636043190526,0.519818021595263,-0.610787606655591
11,2006,"PEIS",0.133133151394901,0.566566575697451,0.162473810137455
12,2006,"PEIS",0.250892638401961,0.62544631920098,1.20486790496451
1,2007,"PEIS",0.048655183563924,0.524327591781962,-0.465402373572343
2,2007,"PEIS",0.23818896090535,0.619094480452675,1.06927186236959
3,2007,"PEIS",-0.0404857905408768,0.479757104729562,-1.18739600244461
4,2007,"PEIS",-0.0154320314118306,0.492283984294085,-0.943363566808259
5,2007,"PEIS",0.0011001508770678,0.500550075438534,-0.761926369287372
6,2007,"PEIS",0.149558344636845,0.574779172318422,0.466876008817296
7,2007,"PEIS",0.125766015000589,0.562883007500295,0.265501997011784
8,2007,"PEIS",0.00385337993993542,0.501926689969968,-0.773440057777187
9,2007,"PEIS",0.0851740045777977,0.542587002288899,-0.198600620950431
10,2007,"PEIS",0.0219035761384526,0.510951788069226,-0.760571170644542
11,2007,"PEIS",0.122389609040687,0.561194804520344,0.0625024184821154
12,2007,"PEIS",0.212722169726165,0.606361084863082,0.861047734091115
1,2008,"PEIS",0.0560034321531643,0.528001716076582,-0.418472055516834
2,2008,"PEIS",0.145109870993564,0.572554935496782,0.305877527294013
3,2008,"PEIS",0.0176040586386652,0.508802029319333,-0.703648431711615
4,2008,"PEIS",-0.0331286586831852,0.483435670658407,-1.07375173805083
5,2008,"PEIS",-0.0404640020098949,0.479767998995053,-1.09662333423117
6,2008,"PEIS",0.220714592069577,0.610357296034788,1.0433319357111
7,2008,"PEIS",0.0779891040761678,0.538994552038084,-0.136389692598816
8,2008,"PEIS",-0.0154974050949051,0.492251297452547,-0.938543789127901
9,2008,"PEIS",0.0569367658062103,0.528468382903105,-0.424653911790386
10,2008,"PEIS",0.0331622453841619,0.516581122692081,-0.66197712605703
11,2008,"PEIS",0.0978436051597495,0.548921802579875,-0.134240433856398
12,2008,"PEIS",0.189663192640693,0.594831596320347,0.660276856900356
1,2009,"PEIS",0.0552216699457657,0.527610834972883,-0.408677424779557
2,2009,"PEIS",0.244578303487871,0.622289151743936,1.16168948386963
3,2009,"PEIS",-0.0236565527393753,0.488171723630312,-0.993269663741242
4,2009,"PEIS",-0.0287370454545455,0.485631477272727,-0.99884535068357
5,2009,"PEIS",-0.0367586087790509,0.481620695610475,-1.03891010327428
6,2009,"PEIS",0.183104700503483,0.591552350251741,0.748705121442744
7,2009,"PEIS",0.127536292854655,0.563768146427328,0.278073919512216
8,2009,"PEIS",-0.0300184471536855,0.484990776423157,-1.03747875782048
9,2009,"PEIS",0.0902674805468749,0.545133740273437,-0.125446211820707
10,2009,"PEIS",0.0961854397452865,0.548092719872643,-0.116830813070405
11,2009,"PEIS",0.0603606018311191,0.53018030091556,-0.406237054424423
12,2009,"PEIS",0.210643475131051,0.605321737565526,0.852372806855062
1,2000,"PELE",0.02345,0.511725,-0.0264542027903083
2,2000,"PELE",0.0416,0.5208,-0.0340324437792452
3,2000,"PELE",0.00477,0.502385,-0.398644886483875
4,2000,"PELE",0.00993000018715859,0.504965000093579,-0.289417671054974
5,2000,"PELE",0.0387916668251157,0.519395833412558,0.0812374824566671
6,2000,"PELE",0.0362818181818182,0.518140909090909,0.164120181386275
7,2000,"PELE",0.0470909090909091,0.523545454545455,0.267543047299858
8,2000,"PELE",-0.00229166670794289,0.498854166646029,-0.220296816102374
9,2000,"PELE",-0.00557777777777778,0.497211111111111,-0.396545141793115
10,2000,"PELE",0.00532916666666667,0.502664583333333,-0.394375408728179
11,2000,"PELE",0.00911428571428572,0.504557142857143,-0.313002460835118
12,2000,"PELE",0.0319500000751019,0.515975000037551,0.00944411169284143
1,2001,"PELE",0.033575,0.5167875,0.0427802166863135
2,2001,"PELE",0.0551375,0.52756875,0.0833087214273558
3,2001,"PELE",0.006515,0.5032575,-0.364738833784314
4,2001,"PELE",-0.001405,0.4992975,-0.364734922236789
5,2001,"PELE",-0.0138,0.4931,-0.339922405614172
6,2001,"PELE",0.0808000004529953,0.540400000226498,0.516069828577969
7,2001,"PELE",0.0806124996729195,0.54030624983646,0.527702415820619
8,2001,"PELE",0.0119,0.50595,-0.111725714475665
9,2001,"PELE",0.0664722222222222,0.533236111111111,0.188140764203832
10,2001,"PELE",0.00993333335121473,0.504966666675607,-0.349456135274241
11,2001,"PELE",0.0429476190487898,0.521473809524395,-0.0380422680783851
12,2001,"PELE",0.0974606060606061,0.548730303030303,0.529967079649189
1,2002,"PELE",0.02695,0.513475,-0.00777696452481555
2,2002,"PELE",-0.00245,0.498775,-0.357876428543131
3,2002,"PELE",0.1031,0.55155,0.450673296306893
4,2002,"PELE",-0.0134444444444444,0.493277777777778,-0.430563268942481
5,2002,"PELE",-0.000100000037749608,0.499949999981125,-0.21131700054384
6,2002,"PELE",0.114199999955483,0.557099999977742,0.794611438588936
7,2002,"PELE",0.0204,0.5102,0.0455978823938404
8,2002,"PELE",0.00239666666666667,0.501198333333333,-0.178984710722002
9,2002,"PELE",0.0329439394346467,0.516471969717323,-0.0638736302850213
10,2002,"PELE",-0.0160909089854156,0.491954545507292,-0.536144614535421
11,2002,"PELE",-0.0101423076923077,0.494928846153846,-0.448655329545465
12,2002,"PELE",0.116933333405008,0.558466666702504,0.694304155593524
1,2003,"PELE",-0.00381999923110008,0.49809000038445,-0.233487749934061
2,2003,"PELE",0.179019230769231,0.589509615384616,1.15852200006733
3,2003,"PELE",-0.00574,0.49713,-0.374335928826126
4,2003,"PELE",-0.0273785714079227,0.486310714296039,-0.492452911630403
5,2003,"PELE",-0.0109333335486551,0.494533333225672,-0.261140095236279
6,2003,"PELE",0.06548,0.53274,0.426227677961728
7,2003,"PELE",0.0438266666666667,0.521913333333333,0.25819202083194
8,2003,"PELE",-0.0188785714253783,0.490560714287311,-0.321898149686004
9,2003,"PELE",-0.0131875,0.49340625,-0.397749690784916
10,2003,"PELE",-0.01195,0.494025,-0.460199597043285
11,2003,"PELE",0.0247583332794408,0.51237916663972,-0.130390767979098
12,2003,"PELE",0.0199750001676381,0.509987500083819,-0.0647627760108762
1,2004,"PELE",-0.0307,0.48465,-0.422626906214794
2,2004,"PELE",0.0940666666666667,0.547033333333333,0.511818555423732
3,2004,"PELE",-0.0176615384427401,0.49116923077863,-0.411409653217193
4,2004,"PELE",-0.0134333336353302,0.493283333182335,-0.324571296681925
5,2004,"PELE",-0.0309916666666667,0.484504166666667,-0.3803289793151
6,2004,"PELE",-0.0162291666666667,0.491885416666667,-0.201253943663398
7,2004,"PELE",0.0734545455432074,0.536727272771604,0.526186493610807
8,2004,"PELE",-0.00513999986067415,0.497430000069663,-0.177576758138885
9,2004,"PELE",0.00225,0.501125,-0.230148656267517
10,2004,"PELE",-0.0152958332926035,0.492352083353698,-0.439357152033102
11,2004,"PELE",0.0314999997239221,0.515749999861961,-0.0338291353461261
12,2004,"PELE",0.0379583333333333,0.518979166666667,0.110997630700615
1,2005,"PELE",0.027575,0.5137875,0.0580962875783255
2,2005,"PELE",0.0605299992747605,0.53026499963738,0.270730789249578
3,2005,"PELE",-0.0240208334879329,0.487989583256034,-0.421019751746162
4,2005,"PELE",-0.0212404761904762,0.489379761904762,-0.349395079044997
5,2005,"PELE",-0.00312857142857143,0.498435714285714,-0.130132753766183
6,2005,"PELE",0.100333332552513,0.550166666276257,0.755189565144492
7,2005,"PELE",0.104616666542159,0.55230833327108,0.790150406887512
8,2005,"PELE",-0.0172916666666667,0.491354166666667,-0.259293203458278
9,2005,"PELE",0.0249703703703704,0.512485185185185,-0.0208510235258228
10,2005,"PELE",-0.0362,0.4819,-0.576972899761364
11,2005,"PELE",0.0159428571428571,0.507971428571429,-0.133890690464905
12,2005,"PELE",0.0385181818181818,0.519259090909091,0.129306923721324
1,2006,"PELE",0.0133500000510365,0.506675000025518,-0.0719774216258311
2,2006,"PELE",0.026872727609629,0.513436363804814,0.00278334671807309
3,2006,"PELE",0.0136444444444444,0.506822222222222,-0.102556627633955
4,2006,"PELE",-0.0304625,0.48476875,-0.412472645909888
5,2006,"PELE",-0.00356666659017404,0.498216666704913,-0.134784542751466
6,2006,"PELE",0.0330291666595886,0.516514583329794,0.198694988760733
7,2006,"PELE",0.0341333333333333,0.517066666666667,0.204107991137734
8,2006,"PELE",-0.00296153844503256,0.498519230777484,-0.154276356247596
9,2006,"PELE",-0.011595000140667,0.494202499929666,-0.315979042185872
10,2006,"PELE",-0.00638333333333333,0.496808333333333,-0.331611790676939
11,2006,"PELE",-0.0228333333333333,0.488583333333333,-0.44727394103714
12,2006,"PELE",0.00179500004902481,0.500897500024512,-0.179355158719055
1,2007,"PELE",0.0309666665603717,0.515483333280186,0.0427630854404167
2,2007,"PELE",0.0383555555555556,0.519177777777778,0.0866258812085592
3,2007,"PELE",-0.0421333333333333,0.478933333333333,-0.550493157129672
4,2007,"PELE",-0.00646666666008532,0.496766666669957,-0.220444522560825
5,2007,"PELE",0.00616666666666667,0.503083333333333,-0.070022924495357
6,2007,"PELE",0.02146875,0.510734375,0.0808721823820785
7,2007,"PELE",0.0216071426136153,0.510803571306808,0.0746391350683178
8,2007,"PELE",-0.0191999993188307,0.490400000340585,-0.308463212071244
9,2007,"PELE",0.012325,0.5061625,-0.135732840371964
10,2007,"PELE",-0.0268571428571429,0.486571428571429,-0.503731055527599
11,2007,"PELE",-5.55554803874663e-05,0.499972222259806,-0.276265129269252
12,2007,"PELE",0.003325,0.5016625,-0.19164869128918
1,2008,"PELE",0.00337857142857143,0.501689285714286,-0.192091876501886
2,2008,"PELE",0.0344000000311269,0.517200000015563,0.0601655168385243
3,2008,"PELE",0.00272857146141884,0.501364285730709,-0.172909785036135
4,2008,"PELE",-0.00943636363852261,0.495281818180739,-0.232008662068235
5,2008,"PELE",-0.0154878787878788,0.492256060606061,-0.244226369614893
6,2008,"PELE",0.0462555563734638,0.523127778186732,0.270346672601299
7,2008,"PELE",0.00359285714285714,0.501796428571429,-0.0851948546198373
8,2008,"PELE",-0.0109416666666667,0.494529166666667,-0.251138651186255
9,2008,"PELE",0.0255611111111111,0.512780555555556,-0.0270457827580032
10,2008,"PELE",-0.00936666694053759,0.495316666529731,-0.354695325623615
11,2008,"PELE",0.00435238098133178,0.502176190490666,-0.238381737049269
12,2008,"PELE",-0.027825,0.4860875,-0.452729000060984
1,2009,"PELE",-0.000616666895151134,0.499691666552424,-0.208095197760925
2,2009,"PELE",-0.0157166666666667,0.492141666666667,-0.310636909722595
3,2009,"PELE",-0.00654375,0.496728125,-0.204559602176686
4,2009,"PELE",-0.0195,0.49025,-0.27339184548899
5,2009,"PELE",-0.027657692290384,0.486171153854808,-0.314382163335452
6,2009,"PELE",-0.01661,0.491695,-0.219642419572183
7,2009,"PELE",0.0510681818181818,0.525534090909091,0.31054492486308
8,2009,"PELE",-0.0129538460963047,0.493523076951848,-0.249101294398168
9,2009,"PELE",-0.0219499997794628,0.489025000110269,-0.379939337004518
10,2009,"PELE",0.00205925928839932,0.5010296296442,-0.225852743284061
11,2009,"PELE",-0.00621190476190476,0.496894047619048,-0.292471584032467
12,2009,"PELE",0.02714,0.51357,0.00895716664314724
1,2000,"PRIM",0.231869271128383,0.615934635564191,0.0248598831738788
2,2000,"PRIM",0.312631199178352,0.656315599589176,0.553702582184205
3,2000,"PRIM",0.116996136221586,0.558498068110793,-1.12692163304011
4,2000,"PRIM",0.14360850741117,0.571804253705585,-0.846836768398677
5,2000,"PRIM",0.104889665276742,0.552444832638371,-1.02641836531142
6,2000,"PRIM",0.263031011331011,0.631515505665506,0.369873028002544
7,2000,"PRIM",0.301675445370053,0.650837722685026,0.712593922847136
8,2000,"PRIM",0.149144314479174,0.574572157239587,-0.639764901501217
9,2000,"PRIM",0.180830497642096,0.590415248821048,-0.527024529836554
10,2000,"PRIM",0.148513220113389,0.574256610056694,-0.872522347481982
11,2000,"PRIM",0.138414363273942,0.569207181636971,-0.905274722496704
12,2000,"PRIM",0.208877771959428,0.604438885979714,-0.196841000541578
1,2001,"PRIM",0.153969126766152,0.576984563383076,-0.625931093269778
2,2001,"PRIM",0.253047141995573,0.626523570997787,0.0587848177415867
3,2001,"PRIM",0.114984625491053,0.557492312745526,-1.12406514454411
4,2001,"PRIM",0.20081408659833,0.600407043299165,-0.365293721430829
5,2001,"PRIM",0.173992318809363,0.586996159404682,-0.463655763696605
6,2001,"PRIM",0.34642440200719,0.673212201003595,1.07471458032289
7,2001,"PRIM",0.219446313263432,0.609723156631716,0.0122129725981418
8,2001,"PRIM",0.130806415491492,0.565403207745746,-0.79401803733567
9,2001,"PRIM",0.25715141581895,0.628575707909475,0.105926914633167
10,2001,"PRIM",0.125852996339342,0.562926498169671,-1.04821218087786
11,2001,"PRIM",0.199714398855499,0.59985719942775,-0.404260737494254
12,2001,"PRIM",0.35761301747116,0.67880650873558,1.05299773242042
1,2002,"PRIM",0.15618643302413,0.578093216512065,-0.605123877285761
2,2002,"PRIM",0.233505405173678,0.616752702586839,-0.0810028434414958
3,2002,"PRIM",0.462575511406553,0.731287755703277,1.88074519854048
4,2002,"PRIM",0.0833688071124787,0.541684403556239,-1.28701862625208
5,2002,"PRIM",0.079171335623065,0.539585667811532,-1.21306918287263
6,2002,"PRIM",0.380090210048328,0.690045105024164,1.37853684258533
7,2002,"PRIM",0.310556963355152,0.655278481677576,0.782012731933238
8,2002,"PRIM",0.125313410518063,0.562656705259031,-0.829373900141251
9,2002,"PRIM",0.223980271335285,0.611990135667642,-0.151391824784068
10,2002,"PRIM",0.159297348828609,0.579648674414304,-0.755288357099914
11,2002,"PRIM",0.296238776597694,0.648119388298847,0.41660761160927
12,2002,"PRIM",0.415445373344638,0.707722686672319,1.57503430692436
1,2003,"PRIM",0.100864673520807,0.550432336760403,-1.03091895607821
2,2003,"PRIM",0.405663354716417,0.702831677358209,1.44248653341079
3,2003,"PRIM",0.0877610989444827,0.543880549472241,-1.25737986129716
4,2003,"PRIM",0.291068599728722,0.645534299864361,0.465891080852884
5,2003,"PRIM",0.134288790545819,0.567144395272909,-0.732214677523646
6,2003,"PRIM",0.408812029476333,0.704406014738167,1.66314113038713
7,2003,"PRIM",0.396036819367821,0.69801840968391,1.55462990750192
8,2003,"PRIM",0.0827957590601737,0.541397879530087,-1.14444404860821
9,2003,"PRIM",0.221595954609666,0.610797977304833,-0.134096240278064
10,2003,"PRIM",0.222362315298923,0.611181157649461,-0.198144813765262
11,2003,"PRIM",0.144998597602269,0.572499298801134,-0.797467859603682
12,2003,"PRIM",0.380759662700411,0.690379831350206,1.28849056462023
1,2004,"PRIM",0.328715979031655,0.664357989515827,0.882805642754133
2,2004,"PRIM",0.342661270126055,0.671330635063027,0.931746326538665
3,2004,"PRIM",0.106058512047854,0.553029256023927,-1.05317475264294
4,2004,"PRIM",0.146752440555294,0.573376220277647,-0.673186865487953
5,2004,"PRIM",0.057314463499456,0.528657231749728,-1.31124477481142
6,2004,"PRIM",0.396421181747672,0.698210590873836,1.58287285706649
7,2004,"PRIM",0.360478783683771,0.680239391841886,1.26670723086712
8,2004,"PRIM",0.141657506460747,0.570828753230374,-0.636711535227533
9,2004,"PRIM",0.260839426344619,0.630419713172309,0.234188802218938
10,2004,"PRIM",0.107684334999323,0.553842167499662,-1.08545169817851
11,2004,"PRIM",0.157597485964298,0.578798742982149,-0.654457414720314
12,2004,"PRIM",0.2899547507769,0.64497737538845,0.531526185690741
1,2005,"PRIM",0.186632226239283,0.593316113119641,-0.29771399277784
2,2005,"PRIM",0.427293052059272,0.713646526029636,1.71679680374471
3,2005,"PRIM",0.116556486497664,0.558278243248832,-0.92821844101485
4,2005,"PRIM",0.34745770077256,0.67372885038628,1.04242302699629
5,2005,"PRIM",0.131932451777665,0.565966225888832,-0.685156027949264
6,2005,"PRIM",0.384436071172039,0.692218035586019,1.49005876434563
7,2005,"PRIM",0.194679482302752,0.597339741151376,-0.125655379214313
8,2005,"PRIM",0.17894889438889,0.589474447194445,-0.317328353185192
9,2005,"PRIM",0.194935982985115,0.597467991492557,-0.286073742913335
10,2005,"PRIM",0.121635308348,0.560817654174,-0.942994554732329
11,2005,"PRIM",0.091728036204233,0.545864018102116,-1.16219607759867
12,2005,"PRIM",0.376186864045467,0.688093432022733,1.29193983392085
1,2006,"PRIM",0.167301049519316,0.583650524759658,-0.470536571313481
2,2006,"PRIM",0.504932156277516,0.752466078138758,2.45637431360093
3,2006,"PRIM",0.0426597836103811,0.521329891805191,-1.50825803142796
4,2006,"PRIM",0.258684726183222,0.629342363091611,0.295851686664436
5,2006,"PRIM",0.0518189817258561,0.525909490862928,-1.33178691079945
6,2006,"PRIM",0.344319283240224,0.672159641620112,1.12430809060381
7,2006,"PRIM",0.328690639611112,0.664345319805556,0.98515925468028
8,2006,"PRIM",0.137890948031198,0.568945474015599,-0.661669415627401
9,2006,"PRIM",0.288722190755216,0.644361095377608,0.494206788643109
10,2006,"PRIM",0.0168595749419306,0.508429787470965,-1.78028788717108
11,2006,"PRIM",0.277681153693429,0.638840576846714,0.361098728141725
12,2006,"PRIM",0.423634999752062,0.711817499876031,1.70695905895647
1,2007,"PRIM",0.154169611813806,0.577084805906903,-0.603910189037354
2,2007,"PRIM",0.296418255073634,0.648209127536817,0.559334417452018
3,2007,"PRIM",0.0824052024703827,0.541202601235191,-1.18719539892016
4,2007,"PRIM",0.0573517835684172,0.528675891784209,-1.34760572266887
5,2007,"PRIM",0.149492331008133,0.574746165504067,-0.557178308539717
6,2007,"PRIM",0.31039344941582,0.65519672470791,0.806890117815627
7,2007,"PRIM",0.128300575249412,0.564150287624706,-0.709369682455369
8,2007,"PRIM",0.111198497941104,0.555599248970552,-0.900093564574802
9,2007,"PRIM",0.254399310105124,0.627199655052562,0.193222443183481
10,2007,"PRIM",0.171071661878831,0.585535830939416,-0.544225785345599
11,2007,"PRIM",0.177528368191767,0.588764184095883,-0.480570056656689
12,2007,"PRIM",0.286506330484772,0.643253165242386,0.479412895360737
1,2008,"PRIM",0.123350832343748,0.561675416171874,-0.865599027984087
2,2008,"PRIM",0.261789044672899,0.630894522336449,0.272520081939239
3,2008,"PRIM",0.0886657961591442,0.544332898079572,-1.12161622497232
4,2008,"PRIM",0.141185835752432,0.570592917876216,-0.659768984604567
5,2008,"PRIM",0.10624760799369,0.553123803996845,-0.906761552239408
6,2008,"PRIM",0.382570549312389,0.691285274656194,1.42664375041399
7,2008,"PRIM",0.234268998968027,0.617134499484014,0.143841151809896
8,2008,"PRIM",0.0873724944293293,0.543686247214665,-1.1010762451462
9,2008,"PRIM",0.15535729451998,0.57767864725999,-0.619684495719527
10,2008,"PRIM",0.103721730582179,0.551860865291089,-1.08181973986738
11,2008,"PRIM",0.15986908333216,0.57993454166608,-0.622117014257761
12,2008,"PRIM",0.405648979512828,0.702824489756414,1.50901744813503
1,2009,"PRIM",0.286385249829293,0.643192624914646,0.493420351133344
2,2009,"PRIM",0.277524656973483,0.638762328486742,0.43739588910075
3,2009,"PRIM",0.201708431528978,0.600854215764489,-0.161923636142203
4,2009,"PRIM",0.174583241288592,0.587291620644296,-0.349377529792037
5,2009,"PRIM",0.19918071685301,0.599590358426505,-0.123681020522185
6,2009,"PRIM",0.455452173080745,0.727726086540373,2.11018702737988
7,2009,"PRIM",0.314030960855795,0.657015480427897,0.829011142705797
8,2009,"PRIM",0.161716326237744,0.580858163118872,-0.482033585923591
9,2009,"PRIM",0.291844104676282,0.645922052338141,0.539840007048995
10,2009,"PRIM",0.069048109575316,0.534524054787658,-1.32525613559443
11,2009,"PRIM",0.20101252263761,0.600506261318805,-0.255880022055754
12,2009,"PRIM",0.327795098239752,0.663897549119876,0.840565579974996
1,2000,"REVE",0.0677687328566062,0.533884366428303,-0.279410030035054
2,2000,"REVE",0.267057568814277,0.633528784407138,1.20595612476386
3,2000,"REVE",0.0842678469022018,0.542133923451101,-0.366277621367653
4,2000,"REVE",0.0951648546019363,0.547582427300968,-0.211014795448709
5,2000,"REVE",0.0576537104457282,0.528826855222864,-0.377004627995239
6,2000,"REVE",0.17685237534046,0.58842618767023,0.695068652968231
7,2000,"REVE",0.0937468528001037,0.546873426400052,0.0333910170144103
8,2000,"REVE",0.0665788806864943,0.533289440343247,-0.275395964854126
9,2000,"REVE",0.0784645775077463,0.539232288753873,-0.328264393978939
10,2000,"REVE",0.100507843409294,0.550253921704647,-0.235186211055419
11,2000,"REVE",0.166316560238503,0.583158280119252,0.351076721699058
12,2000,"REVE",0.214747717040313,0.607373858520156,0.888746272884569
1,2001,"REVE",0.0569547619047619,0.528477380952381,-0.379033881756668
2,2001,"REVE",0.308074149659864,0.654037074829932,1.56442036620088
3,2001,"REVE",0.0932536885967004,0.54662684429835,-0.273945313298158
4,2001,"REVE",0.078323841703348,0.539161920851674,-0.331215945775224
5,2001,"REVE",0.0950503187830688,0.547525159391534,-0.0719370467693253
6,2001,"REVE",0.200497936469495,0.600248968234747,0.882392287026059
7,2001,"REVE",0.114806984131076,0.557403492065538,0.193340134261386
8,2001,"REVE",0.0643035572802975,0.532151778640149,-0.299570429256936
9,2001,"REVE",0.0800265079365079,0.540013253968254,-0.312238203939195
10,2001,"REVE",0.0763221375622265,0.538161068781113,-0.422934233384862
11,2001,"REVE",0.124796757488905,0.562398378744453,0.0144635855935806
12,2001,"REVE",0.328129366332498,0.664064683166249,1.84305635867173
1,2002,"REVE",0.0624483219077104,0.531224160953855,-0.331848062438516
2,2002,"REVE",0.0619445578241053,0.530972278912053,-0.448245024917079
3,2002,"REVE",0.244412903227335,0.622206451613667,1.00229677286321
4,2002,"REVE",0.101917409461153,0.550958704730577,-0.10934823437096
5,2002,"REVE",0.0679333682363368,0.533966684118168,-0.273102474423997
6,2002,"REVE",0.235176666519271,0.617588333259635,1.1786004814455
7,2002,"REVE",0.126598666666667,0.563299333333333,0.293513719614866
8,2002,"REVE",0.0557861606974425,0.527893080348721,-0.358994559660983
9,2002,"REVE",0.0602679524757972,0.530133976237899,-0.45318122877797
10,2002,"REVE",0.114802970806994,0.557401485403497,-0.0886503429388771
11,2002,"REVE",0.234725650351369,0.617362825175685,0.936532011491513
